id,structure_id,metric_id,value,date_key
1856,171,1,3957377262,4/30/2017
1857,171,1,4006136134,5/31/2017
1858,171,1,4006879351,6/30/2017
1859,172,1,1167162446,3/31/2017
1860,172,1,1163840611,4/30/2017
1861,172,1,1174243296,5/31/2017
1862,172,1,1167330769,6/30/2017
1863,173,1,1870909848,7/31/2016
1864,173,1,1887067458,8/31/2016
1865,173,1,1902535323,9/30/2016
1866,173,1,1966793427,10/31/2016
1867,173,1,2066719511,11/30/2016
1868,173,1,2136441757,12/31/2016
1869,173,1,2122023490,1/31/2017
1870,173,1,2367793640,2/28/2017
1871,173,1,2492642057,3/31/2017
1872,173,1,2520431768,4/30/2017
1873,173,1,2645626649,5/31/2017
1874,173,1,2625335331,6/30/2017
1875,174,1,2085521630,7/31/2016
1876,174,1,2154313908,8/31/2016
1877,174,1,2141611894,9/30/2016
1878,174,1,2162658208,10/31/2016
1879,174,1,2120461600,11/30/2016
1880,174,1,2164890325,12/31/2016
1881,174,1,2182298327,1/31/2017
1882,174,1,2120216299,2/28/2017
1883,174,1,2188153827,3/31/2017
1884,174,1,2631340482,4/30/2017
1885,174,1,2709789990,5/31/2017
1886,174,1,2664768005,6/30/2017
1887,176,1,5460671360,7/31/2016
1888,176,1,5893237999,8/31/2016
1889,176,1,5898047114,9/30/2016
1890,176,1,5812548754,10/31/2016
1891,176,1,6097329679,11/30/2016
1892,176,1,6354922565,12/31/2016
1893,176,1,6234118910,1/31/2017
1894,176,1,6298994006,2/28/2017
1895,176,1,6697204182,3/31/2017
1896,176,1,6960673601,4/30/2017
1897,176,1,7153093112,5/31/2017
1898,176,1,7924161169,6/30/2017
1899,177,1,9477035555,7/31/2016
1900,177,1,9348874077,8/31/2016
1901,177,1,9414911700,9/30/2016
1902,177,1,9220624523,10/31/2016
1903,177,1,9477426710,11/30/2016
1904,177,1,9881807348,12/31/2016
1905,177,1,9825716754,1/31/2017
1906,177,1,10027396865,2/28/2017
1907,177,1,11078866499,3/31/2017
1908,177,1,11179107058,4/30/2017
1909,177,1,10896981202,5/31/2017
1910,177,1,11376266570,6/30/2017
1911,178,1,2208133723,7/31/2016
1912,178,1,2289249057,8/31/2016
1913,178,1,2276278975,9/30/2016
1914,178,1,2330583444,10/31/2016
1915,178,1,2462744694,11/30/2016
1916,178,1,2565264795,12/31/2016
1917,178,1,2502144671,1/31/2017
1918,178,1,2507616158,2/28/2017
1919,178,1,2536754881,3/31/2017
1920,178,1,2663118235,4/30/2017
1921,178,1,2742934314,5/31/2017
1922,178,1,2740230840,6/30/2017
1923,179,1,4047424083,7/31/2016
1924,179,1,4074179270,8/31/2016
1925,179,1,4259620712,9/30/2016
1926,179,1,4239902815,10/31/2016
1927,179,1,4266588663,11/30/2016
1928,179,1,4252995850,12/31/2016
1929,179,1,4257736849,1/31/2017
1930,179,1,4229001606,2/28/2017
1931,179,1,4289210446,3/31/2017
1932,179,1,4430193452,4/30/2017
1933,179,1,4470378414,5/31/2017
1934,179,1,4449164125,6/30/2017
1935,180,1,1980621236,7/31/2016
1936,180,1,1977841998,8/31/2016
1937,180,1,2067457625,9/30/2016
1938,180,1,2071318139,10/31/2016
1939,180,1,2156626448,11/30/2016
1940,180,1,2202493570,12/31/2016
1941,180,1,2083386199,1/31/2017
1942,180,1,2057660302,2/28/2017
1943,180,1,2057558257,3/31/2017
1944,180,1,2067747451,4/30/2017
1945,180,1,2139244533,5/31/2017
1946,180,1,2178560186,6/30/2017
1947,181,1,3330369107,7/31/2016
1948,181,1,3093803729,8/31/2016
1949,181,1,2884145666,9/30/2016
1950,181,1,3057079893,10/31/2016
1951,181,1,2998297030,11/30/2016
1952,181,1,3361064257,12/31/2016
1953,181,1,3746041467,1/31/2017
1954,181,1,2913144389,2/28/2017
1955,181,1,3048606296,3/31/2017
1956,181,1,2900636338,4/30/2017
1957,181,1,3141206983,5/31/2017
1958,181,1,3842486352,6/30/2017
1959,182,1,3641839761,7/31/2016
1960,182,1,3661031506,8/31/2016
1961,182,1,3667299133,9/30/2016
1962,182,1,3694285451,10/31/2016
1963,182,1,3775422138,11/30/2016
1964,182,1,3898027883,12/31/2016
1965,182,1,3821620560,1/31/2017
1966,182,1,3824962823,2/28/2017
1967,182,1,3999816421,3/31/2017
1968,182,1,3957377262,4/30/2017
1969,182,1,4006136134,5/31/2017
1970,182,1,4006879351,6/30/2017
1971,183,1,25116334080,7/31/2016
1972,183,1,25256388407,8/31/2016
1973,183,1,25241777667,9/30/2016
1974,183,1,25225509247,10/31/2016
1975,183,1,25816057007,11/30/2016
1976,183,1,26887142012,12/31/2016
1977,183,1,26757390640,1/31/2017
1978,183,1,27008748266,2/28/2017
1979,183,1,27617174928,3/31/2017
1980,183,1,28240321662,4/30/2017
1981,183,1,28480171525,5/31/2017
1982,183,1,29742207814,6/30/2017
1983,185,1,1870909848,7/31/2016
1984,185,1,1887067458,8/31/2016
1985,185,1,1902535323,9/30/2016
1986,185,1,1966793427,10/31/2016
1987,185,1,2066719511,11/30/2016
1988,185,1,2136441757,12/31/2016
1989,185,1,2122023490,1/31/2017
1990,185,1,2367793640,2/28/2017
1991,185,1,2492642057,3/31/2017
1992,185,1,2520431768,4/30/2017
1993,185,1,2645626649,5/31/2017
1994,185,1,2625335331,6/30/2017
1995,186,1,2085521630,7/31/2016
1996,186,1,2154313908,8/31/2016
1997,186,1,2141611894,9/30/2016
1998,186,1,2162658208,10/31/2016
1999,186,1,2120461600,11/30/2016
2000,186,1,2164890325,12/31/2016
2001,186,1,2182298327,1/31/2017
2002,186,1,2120216299,2/28/2017
2003,186,1,2188153827,3/31/2017
2004,186,1,2631340482,4/30/2017
2005,186,1,2709789990,5/31/2017
2006,186,1,2664768005,6/30/2017
2007,188,1,5460671360,7/31/2016
2008,188,1,5893237999,8/31/2016
2009,188,1,5898047114,9/30/2016
2010,188,1,5812548754,10/31/2016
2011,188,1,6097329679,11/30/2016
2012,188,1,6354922565,12/31/2016
2013,188,1,6234118910,1/31/2017
2014,188,1,6298994006,2/28/2017
2015,188,1,6697204182,3/31/2017
2016,188,1,6960673601,4/30/2017
2017,188,1,7153093112,5/31/2017
2018,188,1,7924161169,6/30/2017
2019,189,1,9477035555,7/31/2016
2020,189,1,9348874077,8/31/2016
2021,189,1,9414911700,9/30/2016
2022,189,1,9220624523,10/31/2016
2023,189,1,9477426710,11/30/2016
2024,189,1,9881807348,12/31/2016
2025,189,1,9825716754,1/31/2017
2026,189,1,10027396865,2/28/2017
2027,189,1,11078866499,3/31/2017
2028,189,1,11179107058,4/30/2017
2029,189,1,10896981202,5/31/2017
2030,189,1,11376266570,6/30/2017
2031,190,1,42862801.57,7/31/2016
2032,190,1,46778263.51,8/31/2016
2033,190,1,47201202.02,9/30/2016
2034,190,1,48893246.67,10/31/2016
2035,190,1,56274013.12,11/30/2016
2036,190,1,45943862.49,12/31/2016
2037,190,1,45887642.49,1/31/2017
2038,190,1,53042939.85,2/28/2017
2039,190,1,50862263.12,3/31/2017
2040,190,1,50925404.59,4/30/2017
2041,190,1,50993372.16,5/31/2017
2042,190,1,51056513.63,6/30/2017
2043,191,1,1937725544,7/31/2016
2044,191,1,1894178403,8/31/2016
2045,191,1,1895211687,9/30/2016
2046,191,1,1850720483,10/31/2016
2047,191,1,1891075002,11/30/2016
2048,191,1,1945576655,12/31/2016
2049,191,1,1862908174,1/31/2017
2050,191,1,1878121368,2/28/2017
2051,191,1,1898802298,3/31/2017
2052,191,1,1934813204,4/30/2017
2053,191,1,1919894273,5/31/2017
2054,191,1,1921490489,6/30/2017
2055,192,1,2208133723,7/31/2016
2056,192,1,2289249057,8/31/2016
2057,192,1,2276278975,9/30/2016
2058,192,1,2330583444,10/31/2016
2059,192,1,2462744694,11/30/2016
2060,192,1,2565264795,12/31/2016
2061,192,1,2502144671,1/31/2017
2062,192,1,2507616158,2/28/2017
2063,192,1,2536754881,3/31/2017
2064,192,1,2663118235,4/30/2017
2065,192,1,2742934314,5/31/2017
2066,192,1,2740230840,6/30/2017
2067,193,1,4047424083,7/31/2016
2068,193,1,4074179270,8/31/2016
2069,193,1,4259620712,9/30/2016
2070,193,1,4239902815,10/31/2016
2071,193,1,4266588663,11/30/2016
2072,193,1,4252995850,12/31/2016
2073,193,1,4257736849,1/31/2017
2074,193,1,4229001606,2/28/2017
2075,193,1,4289210446,3/31/2017
2076,193,1,4430193452,4/30/2017
2077,193,1,4470378414,5/31/2017
2078,193,1,4449164125,6/30/2017
2079,194,1,1980621236,7/31/2016
2080,194,1,1977841998,8/31/2016
2081,194,1,2067457625,9/30/2016
2082,194,1,2071318139,10/31/2016
2083,194,1,2156626448,11/30/2016
2084,194,1,2202493570,12/31/2016
2085,194,1,2083386199,1/31/2017
2086,194,1,2057660302,2/28/2017
2087,194,1,2057558257,3/31/2017
2088,194,1,2067747451,4/30/2017
2089,194,1,2139244533,5/31/2017
2090,194,1,2178560186,6/30/2017
2091,195,1,3330369107,7/31/2016
2092,195,1,3093803729,8/31/2016
2093,195,1,2884145666,9/30/2016
2094,195,1,3057079893,10/31/2016
2095,195,1,2998297030,11/30/2016
2096,195,1,3361064257,12/31/2016
2097,195,1,3746041467,1/31/2017
2098,195,1,2913144389,2/28/2017
2099,195,1,3048606296,3/31/2017
2100,195,1,2900636338,4/30/2017
2101,195,1,3141206983,5/31/2017
2102,195,1,3842486352,6/30/2017
2103,196,1,3641839761,7/31/2016
2104,196,1,3661031506,8/31/2016
2105,196,1,3667299133,9/30/2016
2106,196,1,3694285451,10/31/2016
2107,196,1,3775422138,11/30/2016
2108,196,1,3898027883,12/31/2016
2109,196,1,3821620560,1/31/2017
2110,196,1,3824962823,2/28/2017
2111,196,1,3999816421,3/31/2017
2112,196,1,3957377262,4/30/2017
2113,196,1,4006136134,5/31/2017
2114,196,1,4006879351,6/30/2017
2115,197,1,51367061.85,7/31/2016
2116,197,1,53673733.3,8/31/2016
2117,197,1,53931129.34,9/30/2016
2118,197,1,55113017.15,10/31/2016
2119,197,1,57732186.66,11/30/2016
2120,197,1,62115446.91,12/31/2016
2121,197,1,59707731.26,1/31/2017
2122,197,1,63224116.99,2/28/2017
2123,197,1,66115428.29,3/31/2017
2124,197,1,68161595.22,4/30/2017
2125,197,1,70701051.91,5/31/2017
2126,197,1,72547029.4,6/30/2017
2127,199,1,5460671360,7/31/2016
2128,199,1,5893237999,8/31/2016
2129,199,1,5898047114,9/30/2016
2130,199,1,5812548754,10/31/2016
2131,199,1,6097329679,11/30/2016
2132,199,1,6354922565,12/31/2016
2133,199,1,6234118910,1/31/2017
2134,199,1,6298994006,2/28/2017
2135,199,1,6697204182,3/31/2017
2136,199,1,6960673601,4/30/2017
2137,199,1,7153093112,5/31/2017
2138,199,1,7924161169,6/30/2017
2139,200,1,227146940.3,7/31/2016
2140,200,1,225077591.9,8/31/2016
2141,200,1,226537681.7,9/30/2016
2142,200,1,222230546.8,10/31/2016
2143,200,1,216525570.7,11/30/2016
2144,200,1,211960435.6,12/31/2016
2145,200,1,209836432.7,1/31/2017
2146,200,1,208809762.2,2/28/2017
2147,200,1,208638329,3/31/2017
2148,200,1,213347789.1,4/30/2017
2149,200,1,211882088.5,5/31/2017
2150,200,1,210677649,6/30/2017
2151,202,1,4047424083,7/31/2016
2152,202,1,4074179270,8/31/2016
2153,202,1,4259620712,9/30/2016
2154,202,1,4239902815,10/31/2016
2155,202,1,4266588663,11/30/2016
2156,202,1,4252995850,12/31/2016
2157,202,1,4257736849,1/31/2017
2158,202,1,4229001606,2/28/2017
2159,202,1,4289210446,3/31/2017
2160,202,1,4430193452,4/30/2017
2161,202,1,4470378414,5/31/2017
2162,202,1,4449164125,6/30/2017
2163,203,1,95202754.21,7/31/2016
2164,203,1,97204133.11,8/31/2016
2165,203,1,94472896.65,9/30/2016
2166,203,1,92221855.18,10/31/2016
2167,203,1,96345935.32,11/30/2016
2168,203,1,100023064.7,12/31/2016
2169,203,1,97232450.27,1/31/2017
2170,203,1,98687374.9,2/28/2017
2171,203,1,102186931.5,3/31/2017
2172,203,1,105936466,4/30/2017
2173,203,1,111325917.9,5/31/2017
2174,203,1,110630582.5,6/30/2017
2175,204,1,5460671360,7/31/2016
2176,204,1,5893237999,8/31/2016
2177,204,1,5898047114,9/30/2016
2178,204,1,5812548754,10/31/2016
2179,204,1,6097329679,11/30/2016
2180,204,1,6354922565,12/31/2016
2181,204,1,6234118910,1/31/2017
2182,204,1,6298994006,2/28/2017
2183,204,1,6697204182,3/31/2017
2184,204,1,6960673601,4/30/2017
2185,204,1,7153093112,5/31/2017
2186,204,1,7924161169,6/30/2017
2187,205,1,779288580.9,7/31/2016
2188,205,1,779894991.7,8/31/2016
2189,205,1,775938640.1,9/30/2016
2190,205,1,767257590.3,10/31/2016
2191,205,1,790381862.5,11/30/2016
2192,205,1,829939887.6,12/31/2016
2193,205,1,824918099.2,1/31/2017
2194,205,1,838088464.9,2/28/2017
2195,205,1,856100473.3,3/31/2017
2196,205,1,879736305,4/30/2017
2197,205,1,884332455.8,5/31/2017
2198,205,1,877533950.9,6/30/2017
2199,207,1,2085521630,7/31/2016
2200,207,1,2154313908,8/31/2016
2201,207,1,2141611894,9/30/2016
2202,207,1,2162658208,10/31/2016
2203,207,1,2120461600,11/30/2016
2204,207,1,2164890325,12/31/2016
2205,207,1,2182298327,1/31/2017
2206,207,1,2120216299,2/28/2017
2207,207,1,2188153827,3/31/2017
2208,207,1,2631340482,4/30/2017
2209,207,1,2709789990,5/31/2017
2210,207,1,2664768005,6/30/2017
2211,208,1,5460671360,7/31/2016
2212,208,1,5893237999,8/31/2016
2213,208,1,5898047114,9/30/2016
2214,208,1,5812548754,10/31/2016
2215,208,1,6097329679,11/30/2016
2216,208,1,6354922565,12/31/2016
2217,208,1,6234118910,1/31/2017
2218,208,1,6298994006,2/28/2017
2219,208,1,6697204182,3/31/2017
2220,208,1,6960673601,4/30/2017
2221,208,1,7153093112,5/31/2017
2222,208,1,7924161169,6/30/2017
2223,209,1,9477035555,7/31/2016
2224,209,1,9348874077,8/31/2016
2225,209,1,9414911700,9/30/2016
2226,209,1,9220624523,10/31/2016
2227,209,1,9477426710,11/30/2016
2228,209,1,9881807348,12/31/2016
2229,209,1,9825716754,1/31/2017
2230,209,1,10027396865,2/28/2017
2231,209,1,11078866499,3/31/2017
2232,209,1,11179107058,4/30/2017
2233,209,1,10896981202,5/31/2017
2234,209,1,11376266570,6/30/2017
2235,210,1,42862801.57,7/31/2016
2236,210,1,46778263.51,8/31/2016
2237,210,1,47201202.02,9/30/2016
2238,210,1,48893246.67,10/31/2016
2239,210,1,56274013.12,11/30/2016
2240,210,1,45943862.49,12/31/2016
2241,210,1,45887642.49,1/31/2017
2242,210,1,53042939.85,2/28/2017
2243,210,1,50862263.12,3/31/2017
2244,210,1,50925404.59,4/30/2017
2245,210,1,50993372.16,5/31/2017
2246,210,1,51056513.63,6/30/2017
2247,1,2,0.01197809,7/31/2016
2248,1,2,0.0059689,8/31/2016
2249,1,2,0.00020074,9/30/2016
2250,1,2,-0.00312674,10/31/2016
2251,1,2,0.01106296,11/30/2016
2252,1,2,0.01939158,12/31/2016
2253,1,2,-0.00740652,1/31/2017
2254,1,2,0.00532978,2/28/2017
2255,1,2,0.01050158,3/31/2017
2256,1,2,0.01306835,4/30/2017
2257,1,2,0.0088157,5/31/2017
2258,1,2,-0.00442941,6/30/2017
2259,3,2,-0.00936704,7/31/2016
2260,3,2,0.00226023,8/31/2016
2261,3,2,-0.02641608,9/30/2016
2262,3,2,0.05448338,10/31/2016
2263,3,2,-0.02502371,11/30/2016
2264,3,2,0.0429135,12/31/2016
2265,3,2,0.08234705,1/31/2017
2266,3,2,-0.25587364,2/28/2017
2267,3,2,0.14697917,3/31/2017
2268,3,2,0.04147922,4/30/2017
2269,3,2,-0.01048822,5/31/2017
2270,3,2,0.01957913,6/30/2017
2271,4,2,-0.00162782,7/31/2016
2272,4,2,0.00967335,8/31/2016
2273,4,2,-0.0210498,9/30/2016
2274,4,2,0.03514977,10/31/2016
2275,4,2,-0.02344743,11/30/2016
2276,4,2,0.04158997,12/31/2016
2277,4,2,0.2050311,1/31/2017
2278,4,2,-0.51740549,2/28/2017
2279,4,2,0.13970918,3/31/2017
2280,4,2,0.0074392,4/30/2017
2281,4,2,-0.03671722,5/31/2017
2282,4,2,0.00098928,6/30/2017
2283,5,2,-0.02913532,7/31/2016
2284,5,2,-0.00041811,8/31/2016
2285,5,2,-0.01852527,9/30/2016
2286,5,2,0.02628886,10/31/2016
2287,5,2,-0.03969257,11/30/2016
2288,5,2,0.0281808,12/31/2016
2289,5,2,0.41576425,1/31/2017
2290,5,2,-0.5719797,2/28/2017
2291,5,2,0.12746691,3/31/2017
2292,5,2,0.02052462,4/30/2017
2293,5,2,-0.02752119,5/31/2017
2294,5,2,0.00044374,6/30/2017
2295,6,2,-0.00552788,7/31/2016
2296,6,2,0.01090154,8/31/2016
2297,6,2,-0.02736971,9/30/2016
2298,6,2,0.05281965,10/31/2016
2299,6,2,-0.02732379,11/30/2016
2300,6,2,0.07031441,12/31/2016
2301,6,2,0.38494467,1/31/2017
2302,6,2,-0.6063768,2/28/2017
2303,6,2,0.15355875,3/31/2017
2304,6,2,0.02533033,4/30/2017
2305,6,2,-0.02932568,5/31/2017
2306,6,2,0.00251249,6/30/2017
2307,7,2,0.00806259,7/31/2016
2308,7,2,0.04965269,8/31/2016
2309,7,2,-0.05282083,9/30/2016
2310,7,2,0.11856646,10/31/2016
2311,7,2,-0.0144247,11/30/2016
2312,7,2,0.0916831,12/31/2016
2313,7,2,0.46950011,1/31/2017
2314,7,2,-0.58126757,2/28/2017
2315,7,2,0.14321796,3/31/2017
2316,7,2,0.01746323,4/30/2017
2317,7,2,-0.03081514,5/31/2017
2318,7,2,0.00605124,6/30/2017
2319,8,2,0.00222869,7/31/2016
2320,8,2,0.00350601,8/31/2016
2321,8,2,0.01493403,9/30/2016
2322,8,2,0.00261763,10/31/2016
2323,8,2,-9.96E-05,11/30/2016
2324,8,2,0.0276586,12/31/2016
2325,8,2,0.00240176,1/31/2017
2326,8,2,0.0038592,2/28/2017
2327,8,2,0.00829112,3/31/2017
2328,8,2,0.0038315,4/30/2017
2329,8,2,0.03935359,5/31/2017
2330,8,2,0.01270849,6/30/2017
2331,9,2,0.00222869,7/31/2016
2332,9,2,0.00350601,8/31/2016
2333,9,2,0.01493403,9/30/2016
2334,9,2,0.00261763,10/31/2016
2335,9,2,-9.96E-05,11/30/2016
2336,9,2,0.0276586,12/31/2016
2337,9,2,0.00240176,1/31/2017
2338,9,2,0.0038592,2/28/2017
2339,9,2,0.00829112,3/31/2017
2340,9,2,0.0038315,4/30/2017
2341,9,2,0.03935359,5/31/2017
2342,9,2,0.01270849,6/30/2017
2343,10,2,-0.02488664,7/31/2016
2344,10,2,0.00014045,8/31/2016
2345,10,2,0.0090781,9/30/2016
2346,10,2,0.00434238,10/31/2016
2347,10,2,1.00E-05,11/30/2016
2348,10,2,0.01777625,12/31/2016
2349,10,2,0.00013802,1/31/2017
2350,10,2,0.00012974,2/28/2017
2351,10,2,0.00918395,3/31/2017
2352,10,2,0.00502675,4/30/2017
2353,10,2,0.01464092,5/31/2017
2354,10,2,0.06048224,6/30/2017
2355,11,2,-0.0038268,7/31/2016
2356,11,2,0.00399378,8/31/2016
2357,11,2,0.03414925,9/30/2016
2358,11,2,-0.00815292,10/31/2016
2359,11,2,-0.00488994,11/30/2016
2360,11,2,0.03355807,12/31/2016
2361,11,2,-0.01218938,1/31/2017
2362,11,2,-0.01037735,2/28/2017
2363,11,2,0.02740262,3/31/2017
2364,11,2,0.02232513,4/30/2017
2365,11,2,0.04196611,5/31/2017
2366,11,2,-0.00602546,6/30/2017
2367,12,2,-0.00304399,7/31/2016
2368,12,2,0.00763095,8/31/2016
2369,12,2,2.56E-05,9/30/2016
2370,12,2,-0.00186821,10/31/2016
2371,12,2,0.00460938,11/30/2016
2372,12,2,0.02876597,12/31/2016
2373,12,2,-0.00826052,1/31/2017
2374,12,2,-0.00465367,2/28/2017
2375,12,2,0.00871227,3/31/2017
2376,12,2,0.02017836,4/30/2017
2377,12,2,0.06001615,5/31/2017
2378,12,2,-0.00240289,6/30/2017
2379,13,2,-0.0265978,7/31/2016
2380,13,2,0.00691268,8/31/2016
2381,13,2,-0.01634539,9/30/2016
2382,13,2,-0.04438965,10/31/2016
2383,13,2,0.00702615,11/30/2016
2384,13,2,0.09994992,12/31/2016
2385,13,2,-0.00932502,1/31/2017
2386,13,2,-0.04112831,2/28/2017
2387,13,2,0.01725281,3/31/2017
2388,13,2,0.0290993,4/30/2017
2389,13,2,0.0790841,5/31/2017
2390,13,2,0.06020731,6/30/2017
2391,14,2,-0.02659864,7/31/2016
2392,14,2,0.00691233,8/31/2016
2393,14,2,-0.01634763,9/30/2016
2394,14,2,-0.04438582,10/31/2016
2395,14,2,0.00702204,11/30/2016
2396,14,2,0.09995149,12/31/2016
2397,14,2,-0.00932147,1/31/2017
2398,14,2,-0.04113019,2/28/2017
2399,14,2,0.01725224,3/31/2017
2400,14,2,0.0290996,4/30/2017
2401,14,2,0.07908714,5/31/2017
2402,14,2,0.05813512,6/30/2017
2403,15,2,0.02999967,7/31/2016
2404,15,2,0.03289381,8/31/2016
2405,15,2,-0.00589561,9/30/2016
2406,15,2,0.00981872,10/31/2016
2407,15,2,-0.01950318,11/30/2016
2408,15,2,0.02122853,12/31/2016
2409,15,2,0.00803298,1/31/2017
2410,15,2,0.01903328,2/28/2017
2411,15,2,0.03491606,3/31/2017
2412,15,2,0.03906397,4/30/2017
2413,15,2,0.02991674,5/31/2017
2414,15,2,-0.01658151,6/30/2017
2415,16,2,0.03244978,7/31/2016
2416,16,2,0.03519224,8/31/2016
2417,16,2,-0.00373791,9/30/2016
2418,16,2,0.00911363,10/31/2016
2419,16,2,-0.01947423,11/30/2016
2420,16,2,0.0222063,12/31/2016
2421,16,2,0.01293376,1/31/2017
2422,16,2,0.01842927,2/28/2017
2423,16,2,0.0332602,3/31/2017
2424,16,2,0.04190156,4/30/2017
2425,16,2,0.02903258,5/31/2017
2426,16,2,-0.014906,6/30/2017
2427,17,2,0.03244978,7/31/2016
2428,17,2,0.03519224,8/31/2016
2429,17,2,-0.00373791,9/30/2016
2430,17,2,0.00911363,10/31/2016
2431,17,2,-0.01947423,11/30/2016
2432,17,2,0.0222063,12/31/2016
2433,17,2,0.01293376,1/31/2017
2434,17,2,0.01842927,2/28/2017
2435,17,2,0.0332602,3/31/2017
2436,17,2,0.04190156,4/30/2017
2437,17,2,0.02903258,5/31/2017
2438,17,2,-0.014906,6/30/2017
2439,18,2,0.02884078,7/31/2016
2440,18,2,0.03535951,8/31/2016
2441,18,2,-0.00518928,9/30/2016
2442,18,2,0.00525378,10/31/2016
2443,18,2,-0.01756186,11/30/2016
2444,18,2,0.02039983,12/31/2016
2445,18,2,0.0061135,1/31/2017
2446,18,2,0.02143447,2/28/2017
2447,18,2,0.03363161,3/31/2017
2448,18,2,0.0411278,4/30/2017
2449,18,2,0.03130042,5/31/2017
2450,18,2,-0.01988887,6/30/2017
2451,19,2,0.02884078,7/31/2016
2452,19,2,0.03535951,8/31/2016
2453,19,2,-0.00518928,9/30/2016
2454,19,2,0.00525378,10/31/2016
2455,19,2,-0.01756186,11/30/2016
2456,19,2,0.02039983,12/31/2016
2457,19,2,0.0061135,1/31/2017
2458,19,2,0.02143447,2/28/2017
2459,19,2,0.03363161,3/31/2017
2460,19,2,0.0411278,4/30/2017
2461,19,2,0.03130042,5/31/2017
2462,19,2,-0.01988887,6/30/2017
2463,20,2,0.03094323,7/31/2016
2464,20,2,0.02442996,8/31/2016
2465,20,2,-0.00966787,9/30/2016
2466,20,2,0.02263527,10/31/2016
2467,20,2,-0.02462555,11/30/2016
2468,20,2,0.02256437,12/31/2016
2469,20,2,0.00879683,1/31/2017
2470,20,2,0.0170839,2/28/2017
2471,20,2,0.03938068,3/31/2017
2472,20,2,0.01466015,4/30/2017
2473,20,2,0.02789449,5/31/2017
2474,20,2,-0.01154618,6/30/2017
2475,22,2,0,4/30/2017
2476,22,2,0.02603807,5/31/2017
2477,22,2,-0.01566377,6/30/2017
2478,23,2,0.02320205,7/31/2016
2479,23,2,0.02987096,8/31/2016
2480,23,2,-0.01103978,9/30/2016
2481,23,2,0.00623709,10/31/2016
2482,23,2,-0.02373829,11/30/2016
2483,23,2,0.01421542,12/31/2016
2484,23,2,0.00551644,1/31/2017
2485,23,2,0.01215153,2/28/2017
2486,23,2,0.04573206,3/31/2017
2487,23,2,0.04961086,4/30/2017
2488,23,2,0.01288651,5/31/2017
2489,23,2,-0.0087378,6/30/2017
2490,24,2,-0.02852122,7/31/2016
2491,24,2,-0.04496006,8/31/2016
2492,24,2,-0.02058379,9/30/2016
2493,24,2,-0.00206858,10/31/2016
2494,24,2,-0.00963519,11/30/2016
2495,24,2,-0.00568165,12/31/2016
2496,24,2,0.00106162,1/31/2017
2497,24,2,0.00067,2/28/2017
2498,24,2,0.00106165,3/31/2017
2499,24,2,0,4/30/2017
2500,24,2,-1,5/31/2017
2501,24,2,0,6/30/2017
2502,25,2,0.04385543,7/31/2016
2503,25,2,0.01626626,8/31/2016
2504,25,2,-0.00739725,9/30/2016
2505,25,2,0.04969576,10/31/2016
2506,25,2,-0.02604432,11/30/2016
2507,25,2,0.03578145,12/31/2016
2508,25,2,0.01402528,1/31/2017
2509,25,2,0.00048557,2/28/2017
2510,25,2,0.03753922,3/31/2017
2511,25,2,0.00550669,4/30/2017
2512,25,2,0.02214606,5/31/2017
2513,25,2,0,6/30/2017
2514,26,2,0,4/30/2017
2515,26,2,0.02847931,5/31/2017
2516,26,2,0.00978933,6/30/2017
2517,27,2,-0.02033014,7/31/2016
2518,27,2,-0.01006431,8/31/2016
2519,27,2,-0.03061208,9/30/2016
2520,27,2,0.01348472,10/31/2016
2521,27,2,-1,11/30/2016
2522,27,2,-0.0428601,2/28/2017
2523,27,2,-0.0085236,3/31/2017
2524,27,2,0.02624587,4/30/2017
2525,27,2,0.00143362,5/31/2017
2526,27,2,-3.10E-07,6/30/2017
2527,28,2,0,2/28/2017
2528,28,2,0.03514323,3/31/2017
2529,28,2,0.03318301,4/30/2017
2530,28,2,0.03977407,5/31/2017
2531,28,2,-0.02221677,6/30/2017
2532,30,2,0.08072821,7/31/2016
2533,30,2,0.07828673,8/31/2016
2534,30,2,-0.02691429,9/30/2016
2535,30,2,0.03480336,10/31/2016
2536,30,2,0.16536169,11/30/2016
2537,30,2,-5.66660184,12/31/2016
2538,30,2,0.04675319,1/31/2017
2539,30,2,0.07628985,2/28/2017
2540,30,2,-0.00981477,3/31/2017
2541,30,2,0.01959231,4/30/2017
2542,30,2,0.10440228,5/31/2017
2543,30,2,0.90130983,6/30/2017
2544,31,2,-8633.231789,7/31/2016
2545,31,2,55.98454017,8/31/2016
2546,31,2,1.32967087,9/30/2016
2547,31,2,444.0700639,10/31/2016
2548,31,2,-1.60803212,11/30/2016
2549,31,2,31.80768639,12/31/2016
2550,31,2,6.35366885,1/31/2017
2551,31,2,-15.61785501,2/28/2017
2552,31,2,-0.03198008,3/31/2017
2553,31,2,-131.3660089,4/30/2017
2554,31,2,1.01461768,5/31/2017
2555,31,2,-313.2775368,6/30/2017
2556,32,2,0.62227918,7/31/2016
2557,32,2,-0.17354644,8/31/2016
2558,32,2,0.4843792,9/30/2016
2559,32,2,0.00731826,10/31/2016
2560,32,2,-0.65369857,11/30/2016
2561,32,2,-1.00929566,12/31/2016
2562,32,2,141.9483617,1/31/2017
2563,32,2,0.78135052,2/28/2017
2564,32,2,-0.21219341,3/31/2017
2565,32,2,-1.20068903,4/30/2017
2566,32,2,-0.17945093,5/31/2017
